Date de début;Date de fin;Organisme;code zas;Zas;code site;nom site;type d'implantation;Polluant;type d'influence;Réglementaire;type d'évaluation;type de valeur;valeur;valeur brute;unité de mesure;taux de saisie;couverture temporelle;couverture de données;code qualité;validité;Latitude;Longitude
2018/01/01 00:00:00;2018/12/31 23:59:59;ATMO BOURGOGNE-FRANCHE-COMTE;FR27ZRE01;ZR BOURGOGNE-FRANCHE-COMTE;FR26016;Sens;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. annuelle;13.0;12.536431362970188;µg-m3;96.0;98;93.0;R;1;48.200436;3.2773
2018/01/01 00:00:00;2018/12/31 23:59:59;ATMO BOURGOGNE-FRANCHE-COMTE;FR27ZRE01;ZR BOURGOGNE-FRANCHE-COMTE;FR26017;Nevers;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. annuelle;9.0;9.224013463324066;µg-m3;98.0;100;98.0;R;1;46.996828;3.171092
2018/01/01 00:00:00;2018/12/31 23:59:59;ATMO BOURGOGNE-FRANCHE-COMTE;FR27ZRE01;ZR BOURGOGNE-FRANCHE-COMTE;FR26019;Auxerre;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. annuelle;11.0;11.074591693887127;µg-m3;93.0;53;49.0;N;-1;47.800575;3.576189
2018/01/01 00:00:00;2018/12/31 23:59:59;ATMO BOURGOGNE-FRANCHE-COMTE;FR27ZRE01;ZR BOURGOGNE-FRANCHE-COMTE;FR26035;Nuits-Saint-Georges;Périurbaine;NO2;Trafic;Oui;mesures fixes;Moy. annuelle;19.0;19.030310457516304;µg-m3;98.0;100;98.0;R;1;47.137231;4.950573
2018/01/01 00:00:00;2018/12/31 23:59:59;ATMO BOURGOGNE-FRANCHE-COMTE;FR27ZAR02;ZAR DIJON;FR26043;Dijon-Transvaal;Urbaine;NO2;Trafic;Oui;mesures fixes;Moy. annuelle;20.0;20.48120774073217;µg-m3;98.0;100;98.0;R;1;47.315459;5.040202
2018/01/01 00:00:00;2018/12/31 23:59:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAR02;ZAR VALLEE-DU-RHONE;FR27002;ROUSSILLON;Urbaine;NO2;Fond;Oui;mesures indicatives;Moy. annuelle;22.0;22.499755022047985;µg-m3;93.0;100;93.0;R;1;45.36782;4.805147
2018/01/01 00:00:00;2018/12/31 23:59:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZRE01;ZR AUVERGNE-RHONE-ALPES;FR27003;ROCHES DE CONDRIEU;Périurbaine;NO2;Fond;Oui;mesures indicatives;Moy. annuelle;15.0;14.582133333333337;µg-m3;100.0;99;98.0;R;1;45.454517;4.766528
2018/01/01 00:00:00;2018/12/31 23:59:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAR02;ZAR VALLEE-DU-RHONE;FR27005;Sablons;Périurbaine;NO2;Fond;Oui;mesures indicatives;Moy. annuelle;13.0;12.980807041609504;µg-m3;100.0;100;100.0;R;1;45.321845;4.770702
2018/01/01 00:00:00;2018/12/31 23:59:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAG01;ZAG LYON;FR27007;Bourgoin-Jallieu;Urbaine;NO2;Fond;Oui;mesures indicatives;Moy. annuelle;13.0;13.412512588116767;µg-m3;88.0;52;45.0;R;1;45.60822;5.270872
2018/01/01 00:00:00;2018/12/31 23:59:59;ATMO AUVERGNE-RHÔNE-ALPES;FR84ZAR02;ZAR VALLEE-DU-RHONE;FR27008;A7 Nord-Isère;Périurbaine;NO2;Trafic;Oui;mesures indicatives;Moy. annuelle;40.0;40.28899780878812;µg-m3;99.0;100;99.0;R;1;45.35327;4.804847
